0,UAL,RF,_clr,0.36
0,UAL,DT,_clr,0.28
0,UAL,AB,_clr,0.20
0,UAL,GNB,_clr,0.30
0,UAL,SVC,_chr,0.32
0,UAL,RF,_chr,0.31
0,UAL,DT,_chr,0.29
0,UAL,AB,_chr,0.31
0,UAL,GNB,_chr,0.25
0,WM,SVC,1dd_Close,0.53
0,WM,RF,1dd_Close,0.51
0,WM,DT,1dd_Close,0.52
0,WM,AB,1dd_Close,0.50
0,WM,GNB,1dd_Close,0.46
0,WM,SVC,5dd_Close,0.62
0,WM,RF,5dd_Close,0.55
0,WM,DT,5dd_Close,0.55
0,WM,AB,5dd_Close,0.52
0,WM,GNB,5dd_Close,0.54
0,WM,SVC,20dd_Close,0.74
0,WM,RF,20dd_Close,0.62
0,WM,DT,20dd_Close,0.66
0,WM,AB,20dd_Close,0.74
0,WM,GNB,20dd_Close,0.66
0,WM,SVC,_clr,0.52
0,WM,RF,_clr,0.48
0,WM,DT,_clr,0.47
0,WM,AB,_clr,0.38
0,WM,GNB,_clr,0.42
0,WM,SVC,_chr,0.53
0,WM,RF,_chr,0.51
0,WM,DT,_chr,0.45
0,WM,AB,_chr,0.41
0,WM,GNB,_chr,0.44
0,SPG,SVC,1dd_Close,0.58
0,SPG,RF,1dd_Close,0.56
0,SPG,DT,1dd_Close,0.53
0,SPG,AB,1dd_Close,0.46
0,SPG,GNB,1dd_Close,0.45
0,SPG,SVC,5dd_Close,0.65
0,SPG,RF,5dd_Close,0.59
0,SPG,DT,5dd_Close,0.59
0,SPG,AB,5dd_Close,0.57
0,SPG,GNB,5dd_Close,0.59
0,SPG,SVC,20dd_Close,0.76
0,SPG,RF,20dd_Close,0.65
0,SPG,DT,20dd_Close,0.64
0,SPG,AB,20dd_Close,0.53
0,SPG,GNB,20dd_Close,0.67
0,SPG,SVC,_clr,0.47
0,SPG,RF,_clr,0.46
0,SPG,DT,_clr,0.42
0,SPG,AB,_clr,0.42
0,SPG,GNB,_clr,0.41
0,SPG,SVC,_chr,0.53
0,SPG,RF,_chr,0.45
0,SPG,DT,_chr,0.47
0,SPG,AB,_chr,0.31
0,SPG,GNB,_chr,0.39
0,ENDP,SVC,1dd_Close,0.60
0,ENDP,RF,1dd_Close,0.48
0,ENDP,DT,1dd_Close,0.45
0,ENDP,AB,1dd_Close,0.48
0,ENDP,GNB,1dd_Close,0.48
0,ENDP,SVC,5dd_Close,0.61
0,ENDP,RF,5dd_Close,0.53
0,ENDP,DT,5dd_Close,0.52
0,ENDP,AB,5dd_Close,0.57
0,ENDP,GNB,5dd_Close,0.48
0,ENDP,SVC,20dd_Close,0.69
0,ENDP,RF,20dd_Close,0.55
0,ENDP,DT,20dd_Close,0.61
0,ENDP,AB,20dd_Close,0.72
0,ENDP,GNB,20dd_Close,0.54
0,ENDP,SVC,_clr,0.61
0,ENDP,RF,_clr,0.59
0,ENDP,DT,_clr,0.55
0,ENDP,AB,_clr,0.60
0,ENDP,GNB,_clr,0.59
0,ENDP,SVC,_chr,0.65
0,ENDP,RF,_chr,0.61
0,ENDP,DT,_chr,0.60
0,ENDP,AB,_chr,0.35
0,ENDP,GNB,_chr,0.60
0,GT,SVC,1dd_Close,0.56
0,GT,RF,1dd_Close,0.50
0,GT,DT,1dd_Close,0.52
0,GT,AB,1dd_Close,0.50
0,GT,GNB,1dd_Close,0.50
0,GT,SVC,5dd_Close,0.56
0,GT,RF,5dd_Close,0.51
0,GT,DT,5dd_Close,0.53
0,GT,AB,5dd_Close,0.51
0,GT,GNB,5dd_Close,0.55
0,GT,SVC,20dd_Close,0.63
0,GT,RF,20dd_Close,0.62
0,GT,DT,20dd_Close,0.58
0,GT,AB,20dd_Close,0.79
0,GT,GNB,20dd_Close,0.61
0,GT,SVC,_clr,0.47
0,GT,RF,_clr,0.47
0,GT,DT,_clr,0.45
0,GT,AB,_clr,0.38
0,GT,GNB,_clr,0.42
0,GT,SVC,_chr,0.31
0,GT,RF,_chr,0.34
0,GT,DT,_chr,0.36
0,GT,AB,_chr,0.32
0,GT,GNB,_chr,0.33
0,GIS,SVC,1dd_Close,0.59
0,GIS,RF,1dd_Close,0.54
0,GIS,DT,1dd_Close,0.54
0,GIS,AB,1dd_Close,0.47
0,GIS,GNB,1dd_Close,0.54
0,GIS,SVC,5dd_Close,0.63
0,GIS,RF,5dd_Close,0.56
0,GIS,DT,5dd_Close,0.56
0,GIS,AB,5dd_Close,0.47
0,GIS,GNB,5dd_Close,0.52
0,GIS,SVC,20dd_Close,0.71
0,GIS,RF,20dd_Close,0.62
0,GIS,DT,20dd_Close,0.62
0,GIS,AB,20dd_Close,0.61
0,GIS,GNB,20dd_Close,0.61
0,GIS,SVC,_clr,0.51
0,GIS,RF,_clr,0.52
0,GIS,DT,_clr,0.49
0,GIS,AB,_clr,0.17
0,GIS,GNB,_clr,0.46
0,GIS,SVC,_chr,0.51
0,GIS,RF,_chr,0.46
0,GIS,DT,_chr,0.44
0,GIS,AB,_chr,0.42
0,GIS,GNB,_chr,0.43
0,PYPL,SVC,1dd_Close,0.57
0,PYPL,RF,1dd_Close,0.59
0,PYPL,DT,1dd_Close,0.52
0,PYPL,AB,1dd_Close,0.48
0,PYPL,GNB,1dd_Close,0.56
0,PYPL,SVC,5dd_Close,0.55
0,PYPL,RF,5dd_Close,0.55
0,PYPL,DT,5dd_Close,0.47
0,PYPL,AB,5dd_Close,0.52
0,PYPL,GNB,5dd_Close,0.52
0,PYPL,SVC,20dd_Close,0.73
0,PYPL,RF,20dd_Close,0.73
0,PYPL,DT,20dd_Close,0.73
0,PYPL,AB,20dd_Close,0.81
0,PYPL,GNB,20dd_Close,0.57
0,PYPL,SVC,_clr,0.53
0,PYPL,RF,_clr,0.40
0,PYPL,DT,_clr,0.40
0,PYPL,AB,_clr,0.28
0,PYPL,GNB,_clr,0.37
0,PYPL,SVC,_chr,0.42
0,PYPL,RF,_chr,0.39
0,PYPL,DT,_chr,0.37
0,PYPL,AB,_chr,0.33
0,PYPL,GNB,_chr,0.31
0,MJN,SVC,1dd_Close,0.53
0,MJN,RF,1dd_Close,0.57
0,MJN,DT,1dd_Close,0.52
0,MJN,AB,1dd_Close,0.52
0,MJN,GNB,1dd_Close,0.50
0,MJN,SVC,5dd_Close,0.52
0,MJN,RF,5dd_Close,0.53
0,MJN,DT,5dd_Close,0.57
0,MJN,AB,5dd_Close,0.57
0,MJN,GNB,5dd_Close,0.54
0,MJN,SVC,20dd_Close,0.61
0,MJN,RF,20dd_Close,0.61
0,MJN,DT,20dd_Close,0.60
0,MJN,AB,20dd_Close,0.57
