alpha,cash,dix,gamma,i_value,index,p_value,simrun,time
0.1,1093.0,13759,0.8,1101702227,SP500_50,1060124449.0,1,1470121200
0.1,387005310.0,13760,0.8,1100781677,SP500_50,672647863.0,1,1470207600
0.1,35248651.0,13761,0.8,1099995570,SP500_50,1022827449.0,1,1470294000
0.1,433948708.0,13762,0.8,1098247536,SP500_50,621051185.0,1,1470380400
0.1,433948758.0,13763,0.8,1096192700,SP500_50,618845729.0,1,1470639600
0.1,493793984.0,13764,0.8,1098662913,SP500_50,561012451.0,1,1470726000
0.1,371374969.0,13765,0.8,1101610095,SP500_50,684818729.0,1,1470812400
0.1,430420071.0,13766,0.8,1104388417,SP500_50,628010096.0,1,1470898800
0.1,429576013.0,13767,0.8,1100308295,SP500_50,626647346.0,1,1470985200
0.1,24759.0,13768,0.8,1096756529,SP500_50,1053750461.0,1,1471244400
0.1,423988940.0,13769,0.8,1074410407,SP500_50,608301229.0,1,1471330800
0.1,423988891.0,13770,0.8,1075993743,SP500_50,606641488.0,1,1471417200
0.1,160339.0,13771,0.8,1067490485,SP500_50,1024227282.0,1,1471503600
0.1,5.0,13772,0.8,1058395862,SP500_50,1015332869.0,1,1471590000
0.1,5.0,13773,0.8,1058117569,SP500_50,1015022300.0,1,1471849200
0.1,5.0,13774,0.8,1058629288,SP500_50,1015241420.0,1,1471935600
0.1,5.0,13775,0.8,1058313465,SP500_50,1014596434.0,1,1472022000
0.1,5.0,13776,0.8,1062608174,SP500_50,1019174112.0,1,1472108400
0.1,5.0,13777,0.8,1051205172,SP500_50,1007823385.0,1,1472194800
0.1,60388360.0,13778,0.8,1059347991,SP500_50,954952894.0,1,1472454000
0.1,263972.0,13779,0.8,1055982369,SP500_50,1012203444.0,1,1472540400
0.1,1072.0,13780,0.8,1055703252,SP500_50,1012424365.0,1,1472626800
0.1,61580.0,13781,0.8,1058519792,SP500_50,1015116459.0,1,1472713200
0.1,425569422.0,13782,0.8,1061730681,SP500_50,599215225.0,1,1472799600
0.1,370056122.0,13783,0.8,1071321517,SP500_50,658414306.0,1,1473145200
0.1,35.0,13784,0.8,1073920481,SP500_50,1030097987.0,1,1473231600
0.1,420854286.0,13785,0.8,1071936924,SP500_50,602222206.0,1,1473318000
0.1,450496464.0,13786,0.8,1035292905,SP500_50,551366270.0,1,1473404400
0.1,399834112.0,13787,0.8,1056006086,SP500_50,615589782.0,1,1473663600
0.1,462472409.0,13788,0.8,1035173271,SP500_50,541188684.0,1,1473750000
0.1,421829481.0,13789,0.8,1033996677,SP500_50,580359662.0,1,1473836400
0.1,30654570.0,13790,0.8,1045205489,SP500_50,980195701.0,1,1473922800
0.1,30654543.0,13791,0.8,1040724874,SP500_50,976067763.0,1,1474009200
0.1,419830910.0,13792,0.8,1033765441,SP500_50,581861240.0,1,1474268400
0.1,30.0,13793,0.8,1031694687,SP500_50,998927205.0,1,1474354800
0.1,30922205.0,13794,0.8,1044861590,SP500_50,982541325.0,1,1474441200
0.1,490719723.0,13795,0.8,1056569221,SP500_50,535357934.0,1,1474527600
0.1,428654899.0,13796,0.8,1060416353,SP500_50,599824330.0,1,1474614000
0.1,428654899.0,13797,0.8,1054668719,SP500_50,597751433.0,1,1474873200
0.1,11924764.0,13798,0.8,1061677590,SP500_50,1022339779.0,1,1474959600
0.1,49120337.0,13799,0.8,1044646413,SP500_50,967512225.0,1,1475046000
0.1,341414.0,13800,0.8,1042392971,SP500_50,1015332311.0,1,1475132400
0.1,15115783.0,13801,0.8,1039274568,SP500_50,997629498.0,1,1475218800
0.1,420564754.0,13802,0.8,1040232972,SP500_50,591747566.0,1,1475478000
0.1,3067589.0,13803,0.8,1023001387,SP500_50,1004773877.0,1,1475564400
0.1,3079.0,13804,0.8,1011120005,SP500_50,996157509.0,1,1475650800
0.1,21.0,13805,0.8,1010271589,SP500_50,995279248.0,1,1475737200
0.1,27823158.0,13806,0.8,1006266150,SP500_50,963276834.0,1,1475823600
0.1,15956092.0,13807,0.8,1010394402,SP500_50,979359282.0,1,1476082800
0.1,52480145.0,13808,0.8,1008250365,SP500_50,941135278.0,1,1476169200
0.1,415189863.0,13809,0.8,1013957966,SP500_50,584166638.0,1,1476255600
0.1,233732.0,13810,0.8,1013955907,SP500_50,999147055.0,1,1476342000
0.1,412979863.0,13811,0.8,1012633690,SP500_50,584198444.0,1,1476428400
0.1,487021965.0,13812,0.8,1014404175,SP500_50,511396402.0,1,1476687600
0.1,487021965.0,13813,0.8,1016306133,SP500_50,512568433.0,1,1476774000
0.1,16324484.0,13814,0.8,1018362127,SP500_50,994109243.0,1,1476860400
0.1,55253155.0,13815,0.8,998145186,SP500_50,934194584.0,1,1476946800
0.1,396731778.0,13816,0.8,975328350,SP500_50,572249477.0,1,1477033200
0.1,358596753.0,13817,0.8,967792035,SP500_50,602537636.0,1,1477292400
0.1,421533457.0,13818,0.8,962412653,SP500_50,537157252.0,1,1477378800
0.1,421533457.0,13819,0.8,956869147,SP500_50,533224786.0,1,1477465200
0.1,484737854.0,13820,0.8,973220724,SP500_50,475584329.0,1,1477551600
0.1,420823421.0,13821,0.8,970759782,SP500_50,548457083.0,1,1477638000
0.1,339027443.0,13822,0.8,970478544,SP500_50,624746984.0,1,1477897200
0.1,477511733.0,13823,0.8,960137934,SP500_50,476105232.0,1,1477983600
0.1,477511710.0,13824,0.8,947980548,SP500_50,473630967.0,1,1478070000
0.1,10701465.0,13713,0.8,1010005791,SP500_50,995080771.0,2,1464246000
0.1,118200.0,13714,0.8,1016230844,SP500_50,1012208979.0,2,1464332400
0.1,38687131.0,13715,0.8,1021274985,SP500_50,978151610.0,2,1464678000
0.1,60357.0,13716,0.8,1010906816,SP500_50,1006100713.0,2,1464764400
0.1,10299426.0,13717,0.8,1015979720,SP500_50,999098394.0,2,1464850800
0.1,10299426.0,13718,0.8,1021908395,SP500_50,1007650373.0,2,1464937200
0.1,38415319.0,13719,0.8,1021512965,SP500_50,982577500.0,2,1465196400
0.1,76462308.0,13720,0.8,1036764758,SP500_50,955472698.0,2,1465282800
0.1,43225171.0,13721,0.8,1035405049,SP500_50,990406724.0,2,1465369200
0.1,76194623.0,13722,0.8,1041682574,SP500_50,962676564.0,2,1465455600
0.1,10.0,13723,0.8,1050331446,SP500_50,1045106001.0,2,1465542000
0.1,76732656.0,13724,0.8,1046615218,SP500_50,965077852.0,2,1465801200
0.1,8628712.0,13725,0.8,1052206088,SP500_50,1037687458.0,2,1465887600
0.1,45134306.0,13726,0.8,1050396419,SP500_50,999583326.0,2,1465974000
0.1,45134306.0,13727,0.8,1058827911,SP500_50,1004397693.0,2,1466060400
0.1,32994250.0,13728,0.8,1065058434,SP500_50,1022442585.0,2,1466146800
0.1,8216491.0,13729,0.8,1066040565,SP500_50,1048655351.0,2,1466406000
0.1,78026054.0,13730,0.8,1073519467,SP500_50,986209191.0,2,1466492400
0.1,38421770.0,13731,0.8,1075397811,SP500_50,1031009570.0,2,1466578800
0.1,38421770.0,13732,0.8,1089639190,SP500_50,1045529968.0,2,1466665200
0.1,38.0,13733,0.8,1079317318,SP500_50,1072685481.0,2,1466751600
0.1,44.0,13734,0.8,1085363585,SP500_50,1085363018.0,2,1467010800
0.1,2.0,13735,0.8,1088815004,SP500_50,1085234151.0,2,1467097200
0.1,64462902.0,13736,0.8,1099626129,SP500_50,1034598364.0,2,1467183600
0.1,36801425.0,13737,0.8,1116503045,SP500_50,1078631978.0,2,1467270000
0.1,476905.0,13738,0.8,1123974666,SP500_50,1122044251.0,2,1467356400
0.1,1862332.0,13739,0.8,1123526279,SP500_50,1116164238.0,2,1467702000
0.1,924022.0,13740,0.8,1125052689,SP500_50,1124696942.0,2,1467788400
0.1,6.0,13741,0.8,1107143896,SP500_50,1104973120.0,2,1467874800
0.1,6.0,13742,0.8,1117841176,SP500_50,1113231622.0,2,1467961200
0.1,6.0,13743,0.8,1116938354,SP500_50,1110845798.0,2,1468220400
0.1,6.0,13744,0.8,1113492008,SP500_50,1107770579.0,2,1468306800
0.1,6.0,13745,0.8,1121888998,SP500_50,1112886709.0,2,1468393200
0.1,6.0,13746,0.8,1123653262,SP500_50,1117032056.0,2,1468479600
0.1,6.0,13747,0.8,1125465958,SP500_50,1119945694.0,2,1468566000
0.1,6.0,13748,0.8,1125383815,SP500_50,1119101105.0,2,1468825200
0.1,1.0,13749,0.8,1121309329,SP500_50,1116835091.0,2,1468911600
0.1,1.0,13750,0.8,1120397002,SP500_50,1115265717.0,2,1468998000
0.1,7.0,13751,0.8,1115487002,SP500_50,1110300720.0,2,1469084400
0.1,65011742.0,13752,0.8,1130282475,SP500_50,1060404643.0,2,1469170800
0.1,52.0,13753,0.8,1125459723,SP500_50,1121206116.0,2,1469430000
0.1,3.0,13754,0.8,1108716338,SP500_50,1106428229.0,2,1469516400
0.1,8.0,13755,0.8,1115825039,SP500_50,1116089639.0,2,1469602800
0.1,26.0,13756,0.8,1108429883,SP500_50,1111200299.0,2,1469689200
0.1,78209773.0,13757,0.8,1123120554,SP500_50,1051094793.0,2,1469775600
0.1,463595.0,13758,0.8,1112339249,SP500_50,1126672460.0,2,1470034800
0.1,297.0,13759,0.8,1106261515,SP500_50,1125764256.0,2,1470121200
0.1,3228840.0,13760,0.8,1105337155,SP500_50,1121837617.0,2,1470207600
0.1,7225.0,13761,0.8,1104547795,SP500_50,1122961817.0,2,1470294000
0.1,27.0,13762,0.8,1102792527,SP500_50,1124927058.0,2,1470380400
0.1,194600.0,13763,0.8,1100729187,SP500_50,1119729920.0,2,1470639600
0.1,110097.0,13764,0.8,1103209623,SP500_50,1123545520.0,2,1470726000
0.1,9.0,13765,0.8,1106169002,SP500_50,1126785700.0,2,1470812400
0.1,250.0,13766,0.8,1108958822,SP500_50,1131470793.0,2,1470898800
0.1,15.0,13767,0.8,1104861814,SP500_50,1128496275.0,2,1470985200
0.1,36.0,13768,0.8,1101295349,SP500_50,1122125483.0,2,1471244400
0.1,7.0,13769,0.8,1078856750,SP500_50,1095158228.0,2,1471330800
0.1,7.0,13770,0.8,1080446638,SP500_50,1093323564.0,2,1471417200
0.1,7.0,13771,0.8,1071908191,SP500_50,1081720448.0,2,1471503600
0.1,7.0,13772,0.8,1062775930,SP500_50,1071643286.0,2,1471590000
0.1,7.0,13773,0.8,1062496485,SP500_50,1069359978.0,2,1471849200
0.1,7.0,13774,0.8,1063010322,SP500_50,1068018938.0,2,1471935600
0.1,7.0,13775,0.8,1062693192,SP500_50,1068359821.0,2,1472022000
0.1,7.0,13776,0.8,1067005675,SP500_50,1073534276.0,2,1472108400
0.1,7.0,13777,0.8,1055555483,SP500_50,1063080832.0,2,1472194800
0.1,35.0,13778,0.8,1063731999,SP500_50,1071472816.0,2,1472454000
0.1,3.0,13779,0.8,1060352449,SP500_50,1068469149.0,2,1472540400
0.1,2832770.0,13780,0.8,1060072178,SP500_50,1065605046.0,2,1472626800
0.1,173316.0,13781,0.8,1062900373,SP500_50,1070328991.0,2,1472713200
0.1,38932130.0,13782,0.8,1066124550,SP500_50,1032435708.0,2,1472799600
0.1,38932101.0,13783,0.8,1075755077,SP500_50,1039257059.0,2,1473145200
0.1,76944155.0,13784,0.8,1078364796,SP500_50,1002048558.0,2,1473231600
0.1,36557761.0,13785,0.8,1076373031,SP500_50,1040859009.0,2,1473318000
0.1,11.0,13786,0.8,1039577364,SP500_50,1040447001.0,2,1473404400
0.1,34351719.0,13787,0.8,1060376264,SP500_50,1030802080.0,2,1473663600
0.1,75788043.0,13788,0.8,1039457235,SP500_50,970484150.0,2,1473750000
0.1,41885292.0,13789,0.8,1038275772,SP500_50,1002975506.0,2,1473836400
0.1,41.0,13790,0.8,1049530971,SP500_50,1057897368.0,2,1473922800
0.1,14.0,13791,0.8,1045031813,SP500_50,1051681570.0,2,1474009200
0.1,14.0,13792,0.8,1038043579,SP500_50,1047291255.0,2,1474268400
0.1,14.0,13793,0.8,1035964255,SP500_50,1044965245.0,2,1474354800
0.1,42.0,13794,0.8,1049185648,SP500_50,1060650685.0,2,1474441200
0.1,42.0,13795,0.8,1060941730,SP500_50,1074461634.0,2,1474527600
0.1,38254778.0,13796,0.8,1064804783,SP500_50,1040365786.0,2,1474614000
0.1,38254778.0,13797,0.8,1059033363,SP500_50,1036813800.0,2,1474873200
0.1,289367.0,13798,0.8,1066071239,SP500_50,1083396419.0,2,1474959600
0.1,44.0,13799,0.8,1048969581,SP500_50,1056237064.0,2,1475046000
0.1,17.0,13800,0.8,1046706813,SP500_50,1053446783.0,2,1475132400
0.1,17.0,13801,0.8,1043575505,SP500_50,1050362981.0,2,1475218800
0.1,35852407.0,13802,0.8,1044537875,SP500_50,1018419969.0,2,1475478000
0.1,551843.0,13803,0.8,1027234979,SP500_50,1033561340.0,2,1475564400
0.1,578.0,13804,0.8,1015304427,SP500_50,1026398547.0,2,1475650800
0.1,33828153.0,13805,0.8,1014452500,SP500_50,991415023.0,2,1475737200
0.1,33828153.0,13806,0.8,1010430484,SP500_50,985688367.0,2,1475823600
0.1,49.0,13807,0.8,1014575821,SP500_50,1022925812.0,2,1476082800
0.1,49.0,13808,0.8,1012422911,SP500_50,1024673349.0,2,1476169200
0.1,5.0,13809,0.8,1018154132,SP500_50,1030861578.0,2,1476255600
0.1,5.0,13810,0.8,1018152065,SP500_50,1031817698.0,2,1476342000
0.1,5.0,13811,0.8,1016824376,SP500_50,1028160559.0,2,1476428400
0.1,1.0,13812,0.8,1018602188,SP500_50,1029600971.0,2,1476687600
0.1,75914798.0,13813,0.8,1020512017,SP500_50,955673159.0,2,1476774000
0.1,33684368.0,13814,0.8,1022576520,SP500_50,998540463.0,2,1476860400
0.1,75415507.0,13815,0.8,1002275913,SP500_50,938434136.0,2,1476946800
0.1,91183.0,13816,0.8,979364652,SP500_50,985317649.0,2,1477033200
0.1,18725180.0,13817,0.8,971797149,SP500_50,951743387.0,2,1477292400
0.1,74932954.0,13818,0.8,966395504,SP500_50,891087487.0,2,1477378800
0.1,74932954.0,13819,0.8,960829057,SP500_50,884531802.0,2,1477465200
0.1,74932954.0,13820,0.8,977248304,SP500_50,886717030.0,2,1477551600
0.1,74932906.0,13821,0.8,974777178,SP500_50,886474275.0,2,1477638000
0.1,949632.0,13822,0.8,974494775,SP500_50,967864463.0,2,1477897200
0.1,15203.0,13823,0.8,964111371,SP500_50,962545469.0,2,1477983600
0.1,15249.0,13824,0.8,951903674,SP500_50,956801294.0,2,1478070000
0.1,4908236.0,13713,0.8,1014185602,SP500_50,1000900242.0,3,1464246000
0.1,483322629.0,13714,0.8,1020436417,SP500_50,529944486.0,3,1464332400
0.1,439306466.0,13715,0.8,1025501432,SP500_50,576582967.0,3,1464678000
0.1,504235957.0,13716,0.8,1015090356,SP500_50,505148783.0,3,1464764400
0.1,4135242.0,13717,0.8,1020184253,SP500_50,1006993157.0,3,1464850800
0.1,439708852.0,13718,0.8,1026137463,SP500_50,576984497.0,3,1464937200
0.1,439708852.0,13719,0.8,1025740398,SP500_50,578717281.0,3,1465196400
0.1,505557275.0,13720,0.8,1041055309,SP500_50,518974183.0,3,1465282800
0.1,505557275.0,13721,0.8,1039689973,SP500_50,519887181.0,3,1465369200
0.1,505557275.0,13722,0.8,1045993476,SP500_50,522887031.0,3,1465455600
0.1,505557275.0,13723,0.8,1054678141,SP500_50,526017310.0,3,1465542000
0.1,505557275.0,13724,0.8,1050946534,SP500_50,524191314.0,3,1465801200
0.1,389440522.0,13725,0.8,1056560540,SP500_50,642689383.0,3,1465887600
0.1,506385064.0,13726,0.8,1054743383,SP500_50,525495597.0,3,1465974000
0.1,506385012.0,13727,0.8,1063209767,SP500_50,528104214.0,3,1466060400
0.1,484561670.0,13728,0.8,1069466075,SP500_50,552846369.0,3,1466146800
0.1,506361760.0,13729,0.8,1070452270,SP500_50,531886584.0,3,1466406000
0.1,506361760.0,13730,0.8,1077962123,SP500_50,535669004.0,3,1466492400
0.1,439801666.0,13731,0.8,1079848241,SP500_50,604679605.0,3,1466578800
0.1,439801716.0,13732,0.8,1094148556,SP500_50,613240879.0,3,1466665200
0.1,30533458.0,13733,0.8,1083783968,SP500_50,1015767001.0,3,1466751600
0.1,439353555.0,13734,0.8,1089855257,SP500_50,614221218.0,3,1467010800
0.1,2.0,13735,0.8,1093320959,SP500_50,1054969294.0,3,1467097200
0.1,494389345.0,13736,0.8,1104176825,SP500_50,576827406.0,3,1467183600
0.1,516850943.0,13737,0.8,1121123585,SP500_50,563580659.0,3,1467270000
0.1,10270983.0,13738,0.8,1128626126,SP500_50,1072949517.0,3,1467356400
0.1,477887572.0,13739,0.8,1128175883,SP500_50,601230598.0,3,1467702000
0.1,477887572.0,13740,0.8,1129708610,SP500_50,604605828.0,3,1467788400
0.1,12074843.0,13741,0.8,1111725703,SP500_50,1059854818.0,3,1467874800
0.1,12074899.0,13742,0.8,1122467253,SP500_50,1069392667.0,3,1467961200
0.1,49627329.0,13743,0.8,1121560695,SP500_50,1030979441.0,3,1468220400
0.1,49627274.0,13744,0.8,1118100086,SP500_50,1025792230.0,3,1468306800
0.1,13530417.0,13745,0.8,1126531826,SP500_50,1068720080.0,3,1468393200
0.1,13530417.0,13746,0.8,1128303391,SP500_50,1069908674.0,3,1468479600
0.1,13530417.0,13747,0.8,1130123589,SP500_50,1071561771.0,3,1468566000
0.1,13530417.0,13748,0.8,1130041107,SP500_50,1071836000.0,3,1468825200
0.1,1789810.0,13749,0.8,1125949759,SP500_50,1080446277.0,3,1468911600
0.1,1789815.0,13750,0.8,1125033657,SP500_50,1079458560.0,3,1468998000
0.1,1789815.0,13751,0.8,1120103337,SP500_50,1074471393.0,3,1469084400
0.1,472158018.0,13752,0.8,1134960039,SP500_50,617111409.0,3,1469170800
0.1,5161101.0,13753,0.8,1130117328,SP500_50,1081446205.0,3,1469430000
0.1,5161101.0,13754,0.8,1113304653,SP500_50,1065161002.0,3,1469516400
0.1,14880765.0,13755,0.8,1120442773,SP500_50,1062389404.0,3,1469602800
0.1,3192988.0,13756,0.8,1113017012,SP500_50,1066624218.0,3,1469689200
0.1,466150711.0,13757,0.8,1127768480,SP500_50,617704532.0,3,1469775600
0.1,30994740.0,13758,0.8,1116942557,SP500_50,1050807382.0,3,1470034800
0.1,30994740.0,13759,0.8,1110839671,SP500_50,1045665109.0,3,1470121200
0.1,231045.0,13760,0.8,1109911486,SP500_50,1075229690.0,3,1470207600
0.1,23.0,13761,0.8,1109118859,SP500_50,1075009605.0,3,1470294000
0.1,5510887.0,13762,0.8,1107356327,SP500_50,1068205618.0,3,1470380400
0.1,43869030.0,13763,0.8,1105284448,SP500_50,1026876100.0,3,1470639600
0.1,165486.0,13764,0.8,1107775149,SP500_50,1073206243.0,3,1470726000
0.1,5855816.0,13765,0.8,1110746775,SP500_50,1070314101.0,3,1470812400
0.1,5855816.0,13766,0.8,1113548140,SP500_50,1073166533.0,3,1470898800
0.1,5855865.0,13767,0.8,1109434177,SP500_50,1069600495.0,3,1470985200
0.1,5507914.0,13768,0.8,1105852953,SP500_50,1066063119.0,3,1471244400
0.1,42705317.0,13769,0.8,1083321494,SP500_50,1006948173.0,3,1471330800
0.1,42705317.0,13770,0.8,1084917962,SP500_50,1009154121.0,3,1471417200
0.1,42705317.0,13771,0.8,1076344178,SP500_50,1000508511.0,3,1471503600
0.1,6156053.0,13772,0.8,1067174125,SP500_50,1028500521.0,3,1471590000
0.1,2314.0,13773,0.8,1066893524,SP500_50,1034327203.0,3,1471849200
0.1,6146207.0,13774,0.8,1067409487,SP500_50,1028482941.0,3,1471935600
0.1,43747738.0,13775,0.8,1067091045,SP500_50,990595856.0,3,1472022000
0.1,7010983.0,13776,0.8,1071421374,SP500_50,1031891307.0,3,1472108400
0.1,7010983.0,13777,0.8,1059923797,SP500_50,1020783029.0,3,1472194800
0.1,43837713.0,13778,0.8,1068134151,SP500_50,992052398.0,3,1472454000
0.1,31934454.0,13779,0.8,1064740615,SP500_50,1000657613.0,3,1472540400
0.1,7364594.0,13780,0.8,1064459183,SP500_50,1025630568.0,3,1472626800
0.1,7364594.0,13781,0.8,1067299083,SP500_50,1028736708.0,3,1472713200
0.1,468791430.0,13782,0.8,1070536603,SP500_50,577043299.0,3,1472799600
0.1,468791430.0,13783,0.8,1080206985,SP500_50,580758100.0,3,1473145200
0.1,505642207.0,13784,0.8,1082827504,SP500_50,544272309.0,3,1473231600
0.1,437952948.0,13785,0.8,1080827496,SP500_50,611520761.0,3,1473318000
0.1,37807990.0,13786,0.8,1043879554,SP500_50,990471068.0,3,1473404400
0.1,37807990.0,13787,0.8,1064764528,SP500_50,1010414830.0,3,1473663600
0.1,37807990.0,13788,0.8,1043758928,SP500_50,990567171.0,3,1473750000
0.1,4310558.0,13789,0.8,1042572575,SP500_50,1023894541.0,3,1473836400
0.1,37649402.0,13790,0.8,1053874353,SP500_50,1001671463.0,3,1473922800
0.1,3445777.0,13791,0.8,1049356576,SP500_50,1031563213.0,3,1474009200
0.1,3445777.0,13792,0.8,1042339422,SP500_50,1023781896.0,3,1474268400
0.1,37369840.0,13793,0.8,1040251493,SP500_50,988813927.0,3,1474354800
0.1,37369840.0,13794,0.8,1053527601,SP500_50,1002263201.0,3,1474441200
0.1,37369840.0,13795,0.8,1065332335,SP500_50,1013708400.0,3,1474527600
0.1,508399441.0,13796,0.8,1069211375,SP500_50,544404190.0,3,1474614000
0.1,34888379.0,13797,0.8,1063416069,SP500_50,1014620596.0,3,1474873200
0.1,34888379.0,13798,0.8,1070483072,SP500_50,1021918470.0,3,1474959600
0.1,34888379.0,13799,0.8,1053310639,SP500_50,1003457858.0,3,1475046000
0.1,34888379.0,13800,0.8,1051038507,SP500_50,1002437572.0,3,1475132400
0.1,34888379.0,13801,0.8,1047894241,SP500_50,999606883.0,3,1475218800
0.1,502105482.0,13802,0.8,1048860594,SP500_50,531167530.0,3,1475478000
0.1,19258585.0,13803,0.8,1031486091,SP500_50,1010946127.0,3,1475564400
0.1,19258585.0,13804,0.8,1019506166,SP500_50,998850141.0,3,1475650800
0.1,461801883.0,13805,0.8,1018650713,SP500_50,556066472.0,3,1475737200
0.1,20807954.0,13806,0.8,1014612053,SP500_50,993992194.0,3,1475823600
0.1,61064234.0,13807,0.8,1018774545,SP500_50,957846297.0,3,1476082800
0.1,61064234.0,13808,0.8,1016612725,SP500_50,956471361.0,3,1476169200
0.1,430547661.0,13809,0.8,1022367664,SP500_50,592834725.0,3,1476255600
0.1,38932100.0,13810,0.8,1022365588,SP500_50,985983240.0,3,1476342000
0.1,430879462.0,13811,0.8,1021032405,SP500_50,590192129.0,3,1476428400
0.1,504419798.0,13812,0.8,1022817574,SP500_50,517896137.0,3,1476687600
0.1,504419751.0,13813,0.8,1024735307,SP500_50,519083112.0,3,1476774000
0.1,19694048.0,13814,0.8,1026808354,SP500_50,1014970857.0,3,1476860400
0.1,19694048.0,13815,0.8,1006423735,SP500_50,994052848.0,3,1476946800
0.1,702347805.0,13816,0.8,983417658,SP500_50,281779271.0,3,1477033200
0.1,944882287.0,13817,0.8,975818837,SP500_50,40491581.0,3,1477292400
0.1,944882246.0,13818,0.8,970394838,SP500_50,40089869.0,3,1477378800
0.1,922053809.0,13819,0.8,964805355,SP500_50,62935401.0,3,1477465200
0.1,35991001.0,13820,0.8,981292551,SP500_50,952890962.0,3,1477551600
0.1,35991001.0,13821,0.8,978811198,SP500_50,954505629.0,3,1477638000
0.1,35991038.0,13822,0.8,978527627,SP500_50,963266561.0,3,1477897200
0.1,943802480.0,13823,0.8,968101252,SP500_50,46381068.0,3,1477983600
0.1,943802480.0,13824,0.8,955843035,SP500_50,45346768.0,3,1478070000
0.1,5148231.0,13713,0.8,1018382711,SP500_50,1000661911.0,4,1464246000
0.1,483063139.0,13714,0.8,1024659394,SP500_50,530198005.0,4,1464332400
0.1,439058630.0,13715,0.8,1029745370,SP500_50,576825754.0,4,1464678000
0.1,5041055.0,13716,0.8,1019291209,SP500_50,1004568107.0,4,1464764400
