alpha,cash,dix,gamma,i_value,index,p_value,simrun,time 
0.3,10658265.0,13716,0.9,1000920869,SP500_50,990255325.0,1,1464764400
0.3,10658381.0,13717,0.9,1005943662,SP500_50,995093955.0,1,1464850800
0.3,10658428.0,13718,0.9,1011813772,SP500_50,1000798346.0,1,1464937200
0.3,520760036.0,13719,0.9,1011422249,SP500_50,495639949.0,1,1465196400
0.3,436376222.0,13720,0.9,1026523381,SP500_50,589307299.0,1,1465282800
0.3,405551169.0,13721,0.9,1025177104,SP500_50,617846284.0,1,1465369200
0.3,957585705.0,13722,0.9,1031392617,SP500_50,65110104.0,1,1465455600
0.3,957585718.0,13723,0.9,1039956054,SP500_50,64116512.0,1,1465542000
0.3,94678957.0,13724,0.9,1036276536,SP500_50,929141123.0,1,1465801200
0.3,81089240.0,13725,0.9,1041812178,SP500_50,947608616.0,1,1465887600
0.3,143696946.0,13726,0.9,1040020386,SP500_50,882881529.0,1,1465974000
0.3,113095762.0,13727,0.9,1048368589,SP500_50,918023434.0,1,1466060400
0.3,113095910.0,13728,0.9,1054537566,SP500_50,923530870.0,1,1466146800
0.3,113095858.0,13729,0.9,1055509995,SP500_50,924750791.0,1,1466406000
0.3,113095883.0,13730,0.9,1062915019,SP500_50,931681472.0,1,1466492400
0.3,113095913.0,13731,0.9,1064774809,SP500_50,936540800.0,1,1466578800
0.3,100898095.0,13732,0.9,1078875508,SP500_50,963401760.0,1,1466665200
0.3,100898090.0,13733,0.9,1068655598,SP500_50,952586821.0,1,1466751600
0.3,100898184.0,13734,0.9,1074642139,SP500_50,962316757.0,1,1467010800
0.3,2071813.0,13735,0.9,1078059464,SP500_50,1058579204.0,1,1467097200
0.3,67435827.0,13736,0.9,1088763794,SP500_50,1028799670.0,1,1467183600
0.3,1117454988.0,13737,0.9,1105473997,SP500_50,0.0,1,1467270000
0.3,948654.0,13738,0.9,1112871811,SP500_50,1116360000.0,1,1467356400
0.3,948654.0,13739,0.9,1112427854,SP500_50,1118529840.0,1,1467702000
0.3,948654.0,13740,0.9,1113939185,SP500_50,1115591598.0,1,1467788400
0.3,948654.0,13741,0.9,1096207299,SP500_50,1100760132.0,1,1467874800
0.3,72610736.0,13742,0.9,1106798909,SP500_50,1042512192.0,1,1467961200
0.3,35375118.0,13743,0.9,1105905005,SP500_50,1080003710.0,1,1468220400
0.3,35375118.0,13744,0.9,1102492703,SP500_50,1075398165.0,1,1468306800
0.3,35375081.0,13745,0.9,1110806746,SP500_50,1087351928.0,1,1468393200
0.3,34.0,13746,0.9,1112553582,SP500_50,1121028997.0,1,1468479600
0.3,35227902.0,13747,0.9,1114348372,SP500_50,1086246446.0,1,1468566000
0.3,35227902.0,13748,0.9,1114267041,SP500_50,1087524809.0,1,1468825200
0.3,35227907.0,13749,0.9,1110232803,SP500_50,1081922115.0,1,1468911600
0.3,35227907.0,13750,0.9,1109329489,SP500_50,1081703613.0,1,1468998000
0.3,10.0,13751,0.9,1104467990,SP500_50,1111953357.0,1,1469084400
0.3,10.0,13752,0.9,1119117311,SP500_50,1126170932.0,1,1469170800
0.3,72850864.0,13753,0.9,1114342198,SP500_50,1047660111.0,1,1469430000
0.3,72850834.0,13754,0.9,1097764208,SP500_50,1029684627.0,1,1469516400
0.3,35995094.0,13755,0.9,1104802688,SP500_50,1070208757.0,1,1469602800
0.3,35995094.0,13756,0.9,1097480583,SP500_50,1060077857.0,1,1469689200
0.3,35995051.0,13757,0.9,1112026137,SP500_50,1070213250.0,1,1469775600
0.3,35995094.0,13758,0.9,1101351331,SP500_50,1052298016.0,1,1470034800
0.3,35995143.0,13759,0.9,1095333635,SP500_50,1041143407.0,1,1470121200
0.3,60212659.0,13760,0.9,1094418406,SP500_50,1016132307.0,1,1470207600
0.3,60212659.0,13761,0.9,1093636843,SP500_50,1015909842.0,1,1470294000
0.3,46763506.0,13762,0.9,1091898914,SP500_50,1024383210.0,1,1470380400
0.3,46763506.0,13763,0.9,1089855956,SP500_50,1025359976.0,1,1470639600
0.3,60392128.0,13764,0.9,1092311890,SP500_50,1012911228.0,1,1470726000
0.3,14.0,13765,0.9,1095242035,SP500_50,1076051280.0,1,1470812400
0.3,0.0,13766,0.9,1098004297,SP500_50,1077098275.0,1,1470898800
0.3,14.0,13767,0.9,1093947760,SP500_50,1072262843.0,1,1470985200
0.3,59779979.0,13768,0.9,1090416526,SP500_50,1011095688.0,1,1471244400
0.3,294510.0,13769,0.9,1068199579,SP500_50,1054489676.0,1,1471330800
0.3,3088.0,13770,0.9,1069773763,SP500_50,1060807090.0,1,1471417200
0.3,10.0,13771,0.9,1061319659,SP500_50,1055125201.0,1,1471503600
0.3,1.0,13772,0.9,1052277609,SP500_50,1047163655.0,1,1471590000
0.3,45106768.0,13773,0.9,1052000925,SP500_50,1003890193.0,1,1471849200
0.3,45106768.0,13774,0.9,1052509686,SP500_50,1006173602.0,1,1471935600
0.3,58292777.0,13775,0.9,1052195689,SP500_50,991844945.0,1,1472022000
0.3,45170761.0,13776,0.9,1056465572,SP500_50,1008467866.0,1,1472108400
0.3,938548792.0,13777,0.9,1045128487,SP500_50,105183426.0,1,1472194800
0.3,973143770.0,13778,0.9,1053224234,SP500_50,71033486.0,1,1472454000
0.3,412216707.0,13779,0.9,1049878068,SP500_50,637092094.0,1,1472540400
0.3,559387913.0,13780,0.9,1049600565,SP500_50,485210368.0,1,1472626800
0.3,18901292.0,13781,0.9,1052400823,SP500_50,1024946208.0,1,1472713200
0.3,157799.0,13782,0.9,1055593151,SP500_50,1052812482.0,1,1472799600
0.3,377579348.0,13783,0.9,1065128546,SP500_50,684177385.0,1,1473145200
0.3,357006030.0,13784,0.9,1067712485,SP500_50,707257369.0,1,1473231600
0.3,23.0,13785,0.9,1065740395,SP500_50,1065042759.0,1,1473318000
0.3,356932807.0,13786,0.9,1029308204,SP500_50,681638277.0,1,1473404400
0.3,436500360.0,13787,0.9,1049901648,SP500_50,611637252.0,1,1473663600
0.3,436500333.0,13788,0.9,1029189261,SP500_50,598431173.0,1,1473750000
0.3,436500306.0,13789,0.9,1028019468,SP500_50,598398839.0,1,1473836400
0.3,35161853.0,13790,0.9,1039163486,SP500_50,1007802404.0,1,1473922800
0.3,373713558.0,13791,0.9,1034708772,SP500_50,664002094.0,1,1474009200
0.3,373713558.0,13792,0.9,1027789570,SP500_50,658036011.0,1,1474268400
0.3,353524335.0,13793,0.9,1025730786,SP500_50,676800164.0,1,1474354800
0.3,7.0,13794,0.9,1038821575,SP500_50,1036804515.0,1,1474441200
0.3,418982911.0,13795,0.9,1050461528,SP500_50,626928811.0,1,1474527600
0.3,359366006.0,13796,0.9,1054286421,SP500_50,689105009.0,1,1474614000
0.3,380259646.0,13797,0.9,1048572012,SP500_50,663140054.0,1,1474873200
0.3,417731377.0,13798,0.9,1055540367,SP500_50,629670868.0,1,1474959600
0.3,440280302.0,13799,0.9,1038607642,SP500_50,603558909.0,1,1475046000
0.3,359841863.0,13800,0.9,1036367226,SP500_50,682989852.0,1,1475132400
0.3,5.0,13801,0.9,1033266850,SP500_50,1040530391.0,1,1475218800
0.3,0.0,13802,0.9,1034219714,SP500_50,1040665327.0,1,1475478000
0.3,5.0,13803,0.9,1017087739,SP500_50,1024634098.0,1,1475564400
0.3,369549723.0,13804,0.9,1005275040,SP500_50,640966127.0,1,1475650800
0.3,369549723.0,13805,0.9,1004431528,SP500_50,640861733.0,1,1475737200
0.3,429948934.0,13806,0.9,1000449243,SP500_50,578919274.0,1,1475823600
0.3,1554082.0,13807,0.9,1004553631,SP500_50,1012601721.0,1,1476082800
0.3,11.0,13808,0.9,1002421988,SP500_50,1010734309.0,1,1476169200
0.3,11.0,13809,0.9,1008096595,SP500_50,1017177915.0,1,1476255600
0.3,11.0,13810,0.9,1008094548,SP500_50,1017317316.0,1,1476342000
0.3,11.0,13811,0.9,1006779974,SP500_50,1017071835.0,1,1476428400
0.3,367521981.0,13812,0.9,1008540225,SP500_50,649529964.0,1,1476687600
0.3,378351.0,13813,0.9,1010431188,SP500_50,1017136145.0,1,1476774000
0.3,35.0,13814,0.9,1012475297,SP500_50,1020301351.0,1,1476860400
0.3,7.0,13815,0.9,992375224,SP500_50,1000088031.0,1,1476946800
0.3,479358637.0,13816,0.9,969690285,SP500_50,504015605.0,1,1477033200
0.3,47918623.0,13817,0.9,962197535,SP500_50,928429140.0,1,1477292400
0.3,63433748.0,13818,0.9,956849249,SP500_50,907063111.0,1,1477378800
0.3,831900035.0,13819,0.9,951337789,SP500_50,134223754.0,1,1477465200
0.3,903977500.0,13820,0.9,967594843,SP500_50,74239504.0,1,1477551600
0.3,1561151.0,13821,0.9,965148127,SP500_50,983981029.0,1,1477638000
0.3,432470.0,13822,0.9,964868514,SP500_50,985529701.0,1,1477897200
0.3,13786.0,13823,0.9,954587679,SP500_50,976383177.0,1,1477983600
0.3,425968.0,13824,0.9,942500572,SP500_50,965432752.0,1,1478070000
0.3,2.0,13714,0.9,1010356334,SP500_50,1006190388.0,2,1464332400
0.3,541191838.0,13715,0.9,1015421522,SP500_50,467679399.0,2,1464678000
0.3,5124059.0,13716,0.9,1005112779,SP500_50,999386658.0,2,1464764400
0.3,31205935.0,13717,0.9,1010156607,SP500_50,982731344.0,2,1464850800
0.3,31205897.0,13718,0.9,1016051302,SP500_50,984406876.0,2,1464937200
0.3,61798835.0,13719,0.9,1015658139,SP500_50,950112888.0,2,1465196400
0.3,28670347.0,13720,0.9,1030822516,SP500_50,996653028.0,2,1465282800
0.3,13798.0,13721,0.9,1029470600,SP500_50,1026951815.0,2,1465369200
0.3,28439553.0,13722,0.9,1035712145,SP500_50,1003299319.0,2,1465455600
0.3,500140351.0,13723,0.9,1044311446,SP500_50,534874129.0,2,1465542000
0.3,269239.0,13724,0.9,1040616518,SP500_50,1034239941.0,2,1465801200
0.3,504339894.0,13725,0.9,1046175343,SP500_50,528564058.0,2,1465887600
0.3,25.0,13726,0.9,1044376047,SP500_50,1042370350.0,2,1465974000
0.3,38.0,13727,0.9,1052759213,SP500_50,1048322558.0,2,1466060400
0.3,13820567.0,13728,0.9,1058954026,SP500_50,1040832895.0,2,1466146800
0.3,11.0,13729,0.9,1059930527,SP500_50,1057570092.0,2,1466406000
0.3,1187937.0,13730,0.9,1067366564,SP500_50,1066280908.0,2,1466492400
0.3,413179856.0,13731,0.9,1069234143,SP500_50,657492064.0,2,1466578800
0.3,446414672.0,13732,0.9,1083393897,SP500_50,633479321.0,2,1466665200
0.3,466996450.0,13733,0.9,1073131184,SP500_50,602772376.0,2,1466751600
0.3,41403987.0,13734,0.9,1079142798,SP500_50,1032189759.0,2,1467010800
0.3,67784.0,13735,0.9,1082574435,SP500_50,1076591706.0,2,1467097200
0.3,29918442.0,13736,0.9,1093323595,SP500_50,1054374834.0,2,1467183600
0.3,1037040196.0,13737,0.9,1110103781,SP500_50,68543488.0,2,1467270000
0.3,36959078.0,13738,0.9,1117532578,SP500_50,1068687982.0,2,1467356400
0.3,36959035.0,13739,0.9,1117086761,SP500_50,1070824194.0,2,1467702000
0.3,36959078.0,13740,0.9,1118604422,SP500_50,1068381971.0,2,1467788400
0.3,107093994.0,13741,0.9,1100798274,SP500_50,985407540.0,2,1467874800
0.3,107093994.0,13742,0.9,1111434242,SP500_50,996043516.0,2,1467961200
0.3,68125467.0,13743,0.9,1110536595,SP500_50,1035469893.0,2,1468220400
0.3,68125467.0,13744,0.9,1107110001,SP500_50,1030290494.0,2,1468306800
0.3,68125467.0,13745,0.9,1115458864,SP500_50,1041802980.0,2,1468393200
0.3,68125467.0,13746,0.9,1117213016,SP500_50,1040020976.0,2,1468479600
0.3,68125467.0,13747,0.9,1119015322,SP500_50,1040192894.0,2,1468566000
0.3,107269301.0,13748,0.9,1118933651,SP500_50,1001865194.0,2,1468825200
0.3,55845983.0,13749,0.9,1114882517,SP500_50,1049073318.0,2,1468911600
0.3,69169501.0,13750,0.9,1113975420,SP500_50,1035430823.0,2,1468998000
0.3,23483.0,13751,0.9,1109093561,SP500_50,1099733392.0,2,1469084400
0.3,0.0,13752,0.9,1123804234,SP500_50,1114044701.0,2,1469170800
0.3,93939219.0,13753,0.9,1119009123,SP500_50,1014370262.0,2,1469430000
0.3,56409977.0,13754,0.9,1102361703,SP500_50,1034077363.0,2,1469516400
0.3,56409977.0,13755,0.9,1109429661,SP500_50,1038008524.0,2,1469602800
0.3,56409977.0,13756,0.9,1102076890,SP500_50,1028193316.0,2,1469689200
0.3,58718.0,13757,0.9,1116683362,SP500_50,1094338175.0,2,1469775600
0.3,56652285.0,13758,0.9,1105963849,SP500_50,1021176840.0,2,1470034800
0.3,56652285.0,13759,0.9,1099920950,SP500_50,1010724242.0,2,1470121200
0.3,70364759.0,13760,0.9,1099001888,SP500_50,996050897.0,2,1470207600
0.3,107669442.0,13761,0.9,1098217053,SP500_50,958423194.0,2,1470294000
0.3,67833256.0,13762,0.9,1096471845,SP500_50,993669707.0,2,1470380400
0.3,67833256.0,13763,0.9,1094420331,SP500_50,994437509.0,2,1470639600
0.3,108067220.0,13764,0.9,1096886550,SP500_50,955508796.0,2,1470726000
0.3,23.0,13765,0.9,1099828967,SP500_50,1065904365.0,2,1470812400
0.3,69832.0,13766,0.9,1102602797,SP500_50,1066831053.0,2,1470898800
0.3,17.0,13767,0.9,1098529271,SP500_50,1062602913.0,2,1470985200
0.3,106800550.0,13768,0.9,1094983248,SP500_50,953921886.0,2,1471244400
0.3,67775014.0,13769,0.9,1072673256,SP500_50,977872046.0,2,1471330800
0.3,67775014.0,13770,0.9,1074254032,SP500_50,984209820.0,2,1471417200
0.3,67775014.0,13771,0.9,1065764523,SP500_50,978974599.0,2,1471503600
0.3,67775014.0,13772,0.9,1056684604,SP500_50,971764894.0,2,1471590000
0.3,67775014.0,13773,0.9,1056406761,SP500_50,973847288.0,2,1471849200
0.3,67775014.0,13774,0.9,1056917653,SP500_50,976051173.0,2,1471935600
0.3,67775014.0,13775,0.9,1056602340,SP500_50,974874061.0,2,1472022000
0.3,67775014.0,13776,0.9,1060890106,SP500_50,978344944.0,2,1472108400
0.3,67775014.0,13777,0.9,1049505541,SP500_50,966349564.0,2,1472194800
0.3,106046615.0,13778,0.9,1057635194,SP500_50,935603956.0,2,1472454000
0.3,54885603.0,13779,0.9,1054275013,SP500_50,983915877.0,2,1472540400
0.3,68308791.0,13780,0.9,1053996348,SP500_50,970564538.0,2,1472626800
0.3,68308791.0,13781,0.9,1056808334,SP500_50,974425525.0,2,1472713200
0.3,22.0,13782,0.9,1060014032,SP500_50,1048931009.0,2,1472799600
0.3,67124991.0,13783,0.9,1069589361,SP500_50,992764122.0,2,1473145200
0.3,107055598.0,13784,0.9,1072184122,SP500_50,956296990.0,2,1473231600
0.3,19.0,13785,0.9,1070203773,SP500_50,1061972787.0,2,1473318000
0.3,67510649.0,13786,0.9,1033619001,SP500_50,961693132.0,2,1473404400
0.3,106365304.0,13787,0.9,1054298692,SP500_50,936776650.0,2,1473663600
0.3,106365304.0,13788,0.9,1033499561,SP500_50,916655722.0,2,1473750000
0.3,106365304.0,13789,0.9,1032324869,SP500_50,916905554.0,2,1473836400
0.3,243256.0,13790,0.9,1043515559,SP500_50,1032541832.0,2,1473922800
0.3,67176513.0,13791,0.9,1039042188,SP500_50,962659533.0,2,1474009200
0.3,67176513.0,13792,0.9,1032094007,SP500_50,952251350.0,2,1474268400
0.3,67176513.0,13793,0.9,1030026601,SP500_50,951609827.0,2,1474354800
0.3,37.0,13794,0.9,1043172215,SP500_50,1029912407.0,2,1474441200
0.3,107563979.0,13795,0.9,1054860917,SP500_50,930150990.0,2,1474527600
0.3,68433271.0,13796,0.9,1058701829,SP500_50,973077886.0,2,1474614000
0.3,68433271.0,13797,0.9,1052963487,SP500_50,965437541.0,2,1474873200
0.3,107828989.0,13798,0.9,1059961026,SP500_50,932017146.0,2,1474959600
0.3,107828989.0,13799,0.9,1042957386,SP500_50,925693948.0,2,1475046000
0.3,69193804.0,13800,0.9,1040707587,SP500_50,963773554.0,2,1475132400
0.3,21.0,13801,0.9,1037594227,SP500_50,1030438340.0,2,1475218800
0.3,21.0,13802,0.9,1038551081,SP500_50,1028688725.0,2,1475478000
0.3,21.0,13803,0.9,1021347357,SP500_50,1015799630.0,2,1475564400
0.3,67270280.0,13804,0.9,1009485185,SP500_50,931365000.0,2,1475650800
0.3,67270284.0,13805,0.9,1008638141,SP500_50,931234753.0,2,1475737200
0.3,106382375.0,13806,0.9,1004639177,SP500_50,887800576.0,2,1475823600
0.3,512789.0,13807,0.9,1008760755,SP500_50,999009883.0,2,1476082800
0.3,3.0,13808,0.9,1006620185,SP500_50,993605951.0,2,1476169200
0.3,3.0,13809,0.9,1012318557,SP500_50,1000659089.0,2,1476255600
0.3,3.0,13810,0.9,1012316502,SP500_50,1000416274.0,2,1476342000
0.3,3.0,13811,0.9,1010996423,SP500_50,1001252299.0,2,1476428400
0.3,65543747.0,13812,0.9,1012764045,SP500_50,937639236.0,2,1476687600
0.3,67487.0,13813,0.9,1014662928,SP500_50,1002465986.0,2,1476774000
0.3,9.0,13814,0.9,1016715598,SP500_50,1005554380.0,2,1476860400
0.3,59025927.0,13815,0.9,996531345,SP500_50,928385230.0,2,1476946800
0.3,67290936.0,13816,0.9,973751400,SP500_50,895245425.0,2,1477033200
0.3,62988864.0,13817,0.9,966227270,SP500_50,886556235.0,2,1477292400
0.3,66148575.0,13818,0.9,960856585,SP500_50,877543521.0,2,1477378800
0.3,657083106.0,13819,0.9,955322042,SP500_50,289444028.0,2,1477465200
0.3,887259437.0,13820,0.9,971647181,SP500_50,69049344.0,2,1477551600
0.3,1244205.0,13821,0.9,969190218,SP500_50,957193697.0,2,1477638000
0.3,9241.0,13822,0.9,968909435,SP500_50,963927559.0,2,1477897200
0.3,37456.0,13823,0.9,958585543,SP500_50,954613741.0,2,1477983600
0.3,1158386.0,13824,0.9,946447815,SP500_50,943226257.0,2,1478070000
0.3,2.0,13714,0.9,1014587760,SP500_50,1006190388.0,3,1464332400
0.3,541191838.0,13715,0.9,1019674162,SP500_50,467679399.0,3,1464678000
0.3,4532283.0,13716,0.9,1009322245,SP500_50,999978768.0,3,1464764400
0.3,67467408.0,13717,0.9,1014387197,SP500_50,946235584.0,3,1464850800
0.3,26.0,13718,0.9,1020306579,SP500_50,1015959820.0,3,1464937200
0.3,91395262.0,13719,0.9,1019911769,SP500_50,921773831.0,3,1465196400
0.3,30535829.0,13720,0.9,1035139656,SP500_50,995856210.0,3,1465282800
0.3,14709.0,13721,0.9,1033782078,SP500_50,1028068755.0,3,1465369200
0.3,30290209.0,13722,0.9,1040049762,SP500_50,1002842267.0,3,1465455600
0.3,515989491.0,13723,0.9,1048685078,SP500_50,520977425.0,3,1465542000
0.3,3720317.0,13724,0.9,1044974675,SP500_50,1034395198.0,3,1465801200
0.3,521591717.0,13725,0.9,1050556781,SP500_50,518607972.0,3,1465887600
0.3,19.0,13726,0.9,1048749949,SP500_50,1050114975.0,3,1465974000
0.3,244216.0,13727,0.9,1057168224,SP500_50,1057526343.0,3,1466060400
0.3,0.0,13728,0.9,1063388982,SP500_50,1064825243.0,3,1466146800
0.3,49.0,13729,0.9,1064369573,SP500_50,1067713305.0,3,1466406000
0.3,2256941.0,13730,0.9,1071836752,SP500_50,1075618271.0,3,1466492400
0.3,430017919.0,13731,0.9,1073712152,SP500_50,651240807.0,3,1466578800
0.3,464015685.0,13732,0.9,1087931208,SP500_50,626346450.0,3,1466665200
0.3,13143547.0,13733,0.9,1077625515,SP500_50,1071908965.0,3,1466751600
0.3,577210273.0,13734,0.9,1083662305,SP500_50,515845559.0,3,1467010800
0.3,489917791.0,13735,0.9,1087108314,SP500_50,603918606.0,3,1467097200
0.3,555843384.0,13736,0.9,1097902492,SP500_50,544339905.0,3,1467183600
0.3,1069953642.0,13737,0.9,1114752955,SP500_50,41240503.0,3,1467270000
0.3,39050966.0,13738,0.9,1122212864,SP500_50,1071951430.0,3,1467356400
0.3,26.0,13739,0.9,1121765180,SP500_50,1113883679.0,3,1467702000
0.3,38698290.0,13740,0.9,1123289197,SP500_50,1072110155.0,3,1467788400
0.3,110994682.0,13741,0.9,1105408475,SP500_50,986521416.0,3,1467874800
0.3,110994682.0,13742,0.9,1116088988,SP500_50,996616831.0,3,1467961200
0.3,71650829.0,13743,0.9,1115187581,SP500_50,1036319426.0,3,1468220400
0.3,71650829.0,13744,0.9,1111746637,SP500_50,1030146683.0,3,1468306800
0.3,58312918.0,13745,0.9,1120130465,SP500_50,1054251239.0,3,1468393200
0.3,58312918.0,13746,0.9,1121891963,SP500_50,1052391952.0,3,1468479600
0.3,58312918.0,13747,0.9,1123701818,SP500_50,1052663944.0,3,1468566000
0.3,97833766.0,13748,0.9,1123619804,SP500_50,1014039735.0,3,1468825200
0.3,59466956.0,13749,0.9,1119551705,SP500_50,1047715461.0,3,1468911600
0.3,59466956.0,13750,0.9,1118640808,SP500_50,1047014245.0,3,1468998000
0.3,12.0,13751,0.9,1113738504,SP500_50,1102099581.0,3,1469084400
0.3,12.0,13752,0.9,1128510786,SP500_50,1116534145.0,3,1469170800
0.3,98706874.0,13753,0.9,1123695593,SP500_50,1012350270.0,3,1469430000
0.3,60816195.0,13754,0.9,1106978453,SP500_50,1031947651.0,3,1469516400
0.3,60816195.0,13755,0.9,1114076012,SP500_50,1037920207.0,3,1469602800
0.3,60816195.0,13756,0.9,1106692447,SP500_50,1028804860.0,3,1469689200
0.3,61703.0,13757,0.9,1121360091,SP500_50,1099784172.0,3,1469775600
0.3,60948182.0,13758,0.9,1110595685,SP500_50,1022421535.0,3,1470034800
0.3,60948182.0,13759,0.9,1104527478,SP500_50,1012139535.0,3,1470121200
0.3,73917259.0,13760,0.9,1103604567,SP500_50,997908107.0,3,1470207600
0.3,97400192.0,13761,0.9,1102816444,SP500_50,974319948.0,3,1470294000
0.3,71467864.0,13762,0.9,1101063927,SP500_50,995359111.0,3,1470380400
0.3,71467864.0,13763,0.9,1099003822,SP500_50,995683008.0,3,1470639600
0.3,97456651.0,13764,0.9,1101480369,SP500_50,971048840.0,3,1470726000
0.3,13.0,13765,0.9,1104435109,SP500_50,1070684249.0,3,1470812400
0.3,70133.0,13766,0.9,1107220557,SP500_50,1071711172.0,3,1470898800
0.3,23.0,13767,0.9,1103129970,SP500_50,1067583462.0,3,1470985200
0.3,96051592.0,13768,0.9,1099569096,SP500_50,969673054.0,3,1471244400
0.3,71112185.0,13769,0.9,1077165669,SP500_50,979383705.0,3,1471330800
0.3,71112185.0,13770,0.9,1078753065,SP500_50,986018599.0,3,1471417200
0.3,71112185.0,13771,0.9,1070228001,SP500_50,980671039.0,3,1471503600
0.3,71112185.0,13772,0.9,1061110056,SP500_50,973189989.0,3,1471590000
0.3,71112185.0,13773,0.9,1060831049,SP500_50,975202689.0,3,1471849200
0.3,71112185.0,13774,0.9,1061344080,SP500_50,977189887.0,3,1471935600
0.3,71112185.0,13775,0.9,1061027447,SP500_50,975743648.0,3,1472022000
0.3,71112185.0,13776,0.9,1065333170,SP500_50,979450144.0,3,1472108400
0.3,71112185.0,13777,0.9,1053900926,SP500_50,967187215.0,3,1472194800
0.3,109773103.0,13778,0.9,1062064626,SP500_50,936085561.0,3,1472454000
0.3,58128017.0,13779,0.9,1058690373,SP500_50,984550671.0,3,1472540400
0.3,71678218.0,13780,0.9,1058410541,SP500_50,971316793.0,3,1472626800
0.3,71678218.0,13781,0.9,1061234303,SP500_50,975241384.0,3,1472713200
0.3,8.0,13782,0.9,1064453427,SP500_50,1053066349.0,3,1472799600
0.3,70478711.0,13783,0.9,1074068858,SP500_50,993868337.0,3,1473145200
0.3,110799411.0,13784,0.9,1076674486,SP500_50,957136406.0,3,1473231600
0.3,23.0,13785,0.9,1074685843,SP500_50,1066561470.0,3,1473318000
0.3,39184862.0,13786,0.9,1037947853,SP500_50,994814302.0,3,1473404400
0.3,110181210.0,13787,0.9,1058714151,SP500_50,937288631.0,3,1473663600
0.3,110181210.0,13788,0.9,1037827912,SP500_50,917221711.0,3,1473750000
0.3,110181210.0,13789,0.9,1036648300,SP500_50,917656341.0,3,1473836400
0.3,251967.0,13790,0.9,1047885857,SP500_50,1037024396.0,3,1473922800
0.3,70583828.0,13791,0.9,1043393752,SP500_50,963730319.0,3,1474009200
0.3,70583828.0,13792,0.9,1036416472,SP500_50,952722694.0,3,1474268400
0.3,70583828.0,13793,0.9,1034340407,SP500_50,952664149.0,3,1474354800
0.3,1.0,13794,0.9,1047541076,SP500_50,1034513118.0,3,1474441200
0.3,111400459.0,13795,0.9,1059278731,SP500_50,931738451.0,3,1474527600
0.3,71845558.0,13796,0.9,1063135729,SP500_50,975118478.0,3,1474614000
0.3,71845558.0,13797,0.9,1057373355,SP500_50,967542879.0,3,1474873200
0.3,111668342.0,13798,0.9,1064400199,SP500_50,933856357.0,3,1474959600
0.3,111668342.0,13799,0.9,1047325347,SP500_50,926995514.0,3,1475046000
0.3,72600180.0,13800,0.9,1045066126,SP500_50,966191927.0,3,1475132400
0.3,1.0,13801,0.9,1041939727,SP500_50,1036215903.0,3,1475218800
0.3,1.0,13802,0.9,1042900588,SP500_50,1034626276.0,3,1475478000
0.3,1.0,13803,0.9,1025624814,SP500_50,1021547611.0,3,1475564400
0.3,63318219.0,13804,0.9,1013712963,SP500_50,940546939.0,3,1475650800
0.3,63318269.0,13805,0.9,1012862371,SP500_50,940377246.0,3,1475737200
0.3,102868681.0,13806,0.9,1008846660,SP500_50,896303468.0,3,1475823600
0.3,502351.0,13807,0.9,1012985499,SP500_50,1004048432.0,3,1476082800
0.3,28.0,13808,0.9,1010835964,SP500_50,998720035.0,3,1476169200
0.3,28.0,13809,0.9,1016558201,SP500_50,1006012099.0,3,1476255600
0.3,0.0,13810,0.9,1016556137,SP500_50,1005812460.0,3,1476342000
0.3,28.0,13811,0.9,1015230530,SP500_50,1006264163.0,3,1476428400
0.3,62086402.0,13812,0.9,1017005555,SP500_50,946217396.0,3,1476687600
0.3,63949.0,13813,0.9,1018912390,SP500_50,1007149089.0,3,1476774000
0.3,24.0,13814,0.9,1020973657,SP500_50,1010079922.0,3,1476860400
0.3,61826104.0,13815,0.9,1000704871,SP500_50,929692368.0,3,1476946800
0.3,674428519.0,13816,0.9,977829522,SP500_50,277253835.0,3,1477033200
0.3,27606547.0,13817,0.9,970273881,SP500_50,921941202.0,3,1477292400
0.3,836600494.0,13818,0.9,964880703,SP500_50,105465392.0,3,1477378800
0.3,674742097.0,13819,0.9,959322982,SP500_50,277915755.0,3,1477465200
0.3,910858506.0,13820,0.9,975716492,SP500_50,49829174.0,3,1477551600
0.3,2084367.0,13821,0.9,973249239,SP500_50,959904793.0,3,1477638000
0.3,15479.0,13822,0.9,972967279,SP500_50,966763876.0,3,1477897200
0.3,62729.0,13823,0.9,962600151,SP500_50,957936572.0,3,1477983600
0.3,411097038.0,13824,0.9,950411589,SP500_50,535945095.0,3,1478070000
0.3,2.0,13714,0.9,1018836908,SP500_50,1006190388.0,4,1464332400
0.3,541191838.0,13715,0.9,1023944612,SP500_50,467679399.0,4,1464678000
0.3,4532283.0,13716,0.9,1013549341,SP500_50,999978768.0,4,1464764400
0.3,67467408.0,13717,0.9,1018635505,SP500_50,946235584.0,4,1464850800
0.3,26.0,13718,0.9,1024579677,SP500_50,1015959820.0,4,1464937200
0.3,91395262.0,13719,0.9,1024183214,SP500_50,921773831.0,4,1465196400
0.3,30535829.0,13720,0.9,1039474876,SP500_50,995856210.0,4,1465282800
0.3,14709.0,13721,0.9,1038111613,SP500_50,1028068755.0,4,1465369200
0.3,30290209.0,13722,0.9,1044405546,SP500_50,1002842267.0,4,1465455600
0.3,515989491.0,13723,0.9,1053077027,SP500_50,520977425.0,4,1465542000
